year,chapter,district,case_count
2024,13,casbk,607
2024,13,cobk,1438
2024,13,ctbk,555
2024,13,dcbk,103
2024,13,debk,530
2024,13,flmbk,4783
2024,13,flnbk,494
2024,13,flsbk,6072
2024,13,gambk,4188
2024,13,ganbk,8932
2024,13,gasbk,3246
2024,13,gubk,102
2024,13,hibk,418
2024,13,ianbk,133
2024,13,iasbk,316
2024,13,idbk,240
2024,13,ilcbk,737
2024,13,ilnbk,8730
2024,13,ilsbk,785
2024,13,innbk,2611
2024,13,insbk,3967
2024,13,ksbk,1821
2024,13,kyebk,2041
2024,13,kywbk,3122
2024,13,laebk,1834
2024,13,lambk,552
2024,13,lawbk,4429
2024,13,mabk,1610
2024,13,mdbk,4002
2024,13,mebk,227
2024,13,miebk,5286
2024,13,miwbk,1042
2024,13,mnbk,2257
2024,13,moebk,2279
2024,13,mowbk,1977
2024,13,msnbk,2642
2024,13,mssbk,2331
2024,13,mtbk,109
2024,13,ncebk,3218
2024,13,ncmbk,1126
2024,13,ncwbk,1184
2024,13,ndbk,56
2024,13,nebk,764
2024,13,nhbk,254
2024,13,njbk,4970
2024,13,nmbk,175
2024,13,nmibk,3
2024,13,nvbk,1363
2024,13,nyebk,3955
2024,13,nynbk,862
2024,13,nysbk,1064
2024,13,nywbk,706
2024,13,ohnbk,2511
2024,13,ohsbk,3189
2024,13,okebk,102
2024,13,oknbk,183
2024,13,okwbk,795
2024,13,orbk,1687
2024,13,paebk,2402
2024,13,pambk,1592
2024,13,pawbk,1553
2024,13,prbk,3688
2024,13,scbk,3087
2024,13,sdbk,160
2024,13,tnebk,3012
2024,13,tnmbk,2318
2024,13,tnwbk,5951
2024,13,txebk,2119
2024,13,txnbk,4175
2024,13,txsbk,3298
2024,13,txwbk,2312
2024,13,utbk,2379
2024,13,vaebk,4598
2024,13,vawbk,1229
2024,13,vibk,7
2024,13,vtbk,46
2024,13,waebk,358
2024,13,wawbk,1430
2024,13,wiebk,2604
2024,13,wiwbk,805
2024,13,wvnbk,153
2024,13,wvsbk,134
2024,13,wybk,62
2024,7,akbk,8850
2024,7,almbk,1162
2024,7,alnbk,4150
2024,7,alsbk,834
2024,7,arebk,1823
2024,7,arwbk,855
2024,7,azbk,3503
2024,7,cacbk,20922
2024,7,caebk,152
2024,7,canbk,8133
2024,7,casbk,4291
2024,7,cobk,5963
2024,7,ctbk,2702
2024,7,dcbk,440
2024,7,debk,1128
2024,7,flmbk,15035
2024,7,flnbk,1497
2024,7,flsbk,7036
2024,7,gambk,1804
2024,7,ganbk,9595
2024,7,gasbk,585
2024,7,gubk,277
2024,7,hibk,746
2024,7,ianbk,1144
2024,7,iasbk,1510
2024,7,idbk,1744
2024,7,ilcbk,1924
2024,7,ilnbk,12181
2024,7,ilsbk,901
2024,7,innbk,3644
2024,7,insbk,5635
2024,7,ksbk,1982
2024,7,kyebk,3285
2024,7,kywbk,2706
2024,7,laebk,578
2024,7,lambk,549
2024,7,lawbk,1143
2024,7,mabk,2847
2024,7,mdbk,6777
2024,7,mebk,616
2024,7,miebk,11373
2024,7,miwbk,2434
2024,7,mnbk,5969
2024,7,moebk,3325
2024,7,mowbk,1952
2024,7,msnbk,1385
2024,7,mssbk,2465
2024,7,mtbk,657
2024,7,ncebk,1094
2024,7,ncmbk,956
2024,7,ncwbk,930
2024,7,ndbk,489
2024,7,nebk,1613
2024,7,nhbk,644
2024,7,njbk,7414
2024,7,nmbk,1184
2024,7,nmibk,2
2024,7,nvbk,6547
2024,7,nyebk,6056
2024,7,nynbk,2711
2024,7,nysbk,3271
2024,7,nywbk,1460
2024,7,ohnbk,10223
2024,7,ohsbk,7483
2024,7,okebk,938
2024,7,oknbk,1522
2024,7,okwbk,2911
2024,7,orbk,4879
2024,7,paebk,2093
2024,7,pambk,1631
2024,7,pawbk,2804
2024,7,prbk,1815
2024,7,scbk,1520
2024,7,sdbk,482
2024,7,tnebk,3776
2024,7,tnmbk,2603
2024,7,tnwbk,2139
2024,7,txebk,2804
2024,7,txnbk,5854
2024,7,txsbk,4187
2024,7,txwbk,4192
2024,7,utbk,4254
2024,7,vaebk,6444
2024,7,vawbk,1889
2024,7,vibk,10
2024,7,vtbk,209
2024,7,waebk,1642
2024,7,wawbk,4668
2024,7,wiebk,4207
2024,7,wiwbk,1813
2024,7,wvnbk,487
2024,7,wvsbk,817
2024,7,wybk,431
2025,11,akbk,153
2025,11,almbk,11
2025,11,alnbk,46
2025,11,alsbk,20
2025,11,arebk,24
2025,11,arwbk,34
2025,11,azbk,202
2025,11,cacbk,383
2025,11,caebk,3
2025,11,canbk,88
2025,11,casbk,27
2025,11,cobk,91
2025,11,ctbk,27
2025,11,dcbk,25
2025,11,debk,680
2025,11,flmbk,447
2025,11,flnbk,62
2025,11,flsbk,358
2025,11,gambk,26
2025,11,ganbk,327
2025,11,gasbk,11
2025,11,gubk,82
2025,11,hibk,8
2025,11,ianbk,2
2025,11,iasbk,16
2025,11,idbk,14
2025,11,ilcbk,11
2025,11,ilnbk,163
2025,11,ilsbk,19
2025,11,innbk,11
2025,11,insbk,41
2025,11,ksbk,29
2025,11,kyebk,13
2025,11,kywbk,17
2025,11,laebk,44
2025,11,lambk,9
2025,11,lawbk,44
2025,11,mabk,95
2025,11,mdbk,100
2025,11,mebk,16
2025,11,miebk,62
2025,11,miwbk,4
2025,11,mnbk,30
2025,11,moebk,26
2025,11,mowbk,43
2025,11,msnbk,25
2025,11,mssbk,22
2025,11,mtbk,20
2025,11,ncebk,109
2025,11,ncmbk,3
2025,11,ncwbk,31
2025,11,ndbk,5
2025,11,nebk,11
2025,11,nhbk,7
2025,11,njbk,375
2025,11,nmbk,11
2025,11,nmibk,7
2025,11,nvbk,104
2025,11,nyebk,603
2025,11,nynbk,36
2025,11,nysbk,491
2025,11,nywbk,28
2025,11,ohnbk,37
2025,11,ohsbk,31
2025,11,okebk,5
2025,11,oknbk,5
2025,11,okwbk,15
2025,11,orbk,34
2025,11,paebk,59
2025,11,pambk,25
2025,11,pawbk,112
2025,11,prbk,77
2025,11,scbk,24
2025,11,sdbk,2
2025,11,tnebk,39
2025,11,tnmbk,75
2025,11,tnwbk,42
2025,11,txebk,86
2025,11,txnbk,894
2025,11,txsbk,820
2025,11,txwbk,121
2025,11,utbk,30
2025,11,vaebk,65
2025,11,vawbk,14
2025,11,waebk,18
2025,11,wawbk,67
2025,11,wiebk,33
2025,11,wiwbk,15
2025,11,wvnbk,15
2025,11,wvsbk,13
2025,11,wybk,12
2025,12,akbk,2
2025,12,almbk,2
2025,12,alnbk,1
2025,12,arebk,28
2025,12,arwbk,6
2025,12,cacbk,2
2025,12,caebk,1
2025,12,canbk,13
2025,12,cobk,2
2025,12,dcbk,4
2025,12,debk,1
2025,12,flmbk,8
2025,12,flnbk,1
2025,12,flsbk,1
2025,12,gambk,22
2025,12,ganbk,2
2025,12,gasbk,1
2025,12,hibk,1
2025,12,ianbk,14
2025,12,iasbk,5
2025,12,idbk,1
2025,12,ilcbk,4
2025,12,ilnbk,1
2025,12,ilsbk,2
2025,12,insbk,9
2025,12,ksbk,8
2025,12,kyebk,1
2025,12,lawbk,3
2025,12,mdbk,2
2025,12,miebk,5
2025,12,miwbk,5
2025,12,mnbk,10
2025,12,moebk,13
2025,12,mowbk,5
2025,12,msnbk,4
2025,12,mssbk,3
2025,12,mtbk,7
2025,12,ncebk,4
2025,12,ndbk,1
2025,12,nebk,16
2025,12,njbk,1
2025,12,nmbk,2
2025,12,nynbk,3
2025,12,nysbk,1
2025,12,nywbk,1
2025,12,ohnbk,2
2025,12,ohsbk,1
2025,12,okwbk,3
2025,12,orbk,1
2025,12,pambk,5
2025,12,pawbk,3
2025,12,prbk,8
2025,12,sdbk,2
2025,12,tnebk,1
2025,12,tnmbk,3
2025,12,txnbk,6
2025,12,txsbk,3
2025,12,vaebk,2
2025,12,vawbk,5
2025,12,waebk,3
2025,12,wawbk,1
2025,12,wiebk,3
2025,12,wiwbk,12
2025,13,akbk,2021
2025,13,almbk,5154
2025,13,alnbk,6002
2025,13,alsbk,3003
2025,13,arebk,2517
2025,13,arwbk,1306
2025,13,azbk,1922
2025,13,cacbk,3981
2025,13,caebk,48
2025,13,canbk,2375
2025,13,casbk,660
2025,13,cobk,1442
2025,13,ctbk,549
2025,13,dcbk,145
2025,13,debk,561
2025,13,flmbk,4988
2025,13,flnbk,545
2025,13,flsbk,6392
2025,13,gambk,4311
2025,13,ganbk,8732
2025,13,gasbk,2878
2025,13,gubk,115
2025,13,hibk,461
2025,13,ianbk,156
2025,13,iasbk,408
2025,13,idbk,169
2025,13,ilcbk,787
2025,13,ilnbk,9528
2025,13,ilsbk,749
2025,13,innbk,2842
2025,13,insbk,4777
2025,13,ksbk,1858
2025,13,kyebk,2288
2025,13,kywbk,3149
2025,13,laebk,2110
2025,13,lambk,592
2025,13,lawbk,4554
2025,13,mabk,1516
2025,13,mdbk,4380
2025,13,mebk,296
2025,13,miebk,5553
2025,13,miwbk,1181
2025,13,mnbk,2294
2025,13,moebk,2340
2025,13,mowbk,2109
2025,13,msnbk,2624
2025,13,mssbk,2473
2025,13,mtbk,110
2025,13,ncebk,3680
2025,13,ncmbk,1057
2025,13,ncwbk,1269
2025,13,ndbk,55
2025,13,nebk,970
2025,13,nhbk,274
2025,13,njbk,5102
2025,13,nmbk,203
2025,13,nmibk,2
2025,13,nvbk,1425
2025,13,nyebk,3719
2025,13,nynbk,965
2025,13,nysbk,1276
2025,13,nywbk,832
2025,13,ohnbk,2885
2025,13,ohsbk,3448
2025,13,okebk,131
2025,13,oknbk,197
2025,13,okwbk,871
2025,13,orbk,1634
2025,13,paebk,2603
2025,13,pambk,1790
2025,13,pawbk,1612
2025,13,prbk,4375
2025,13,scbk,3161
2025,13,sdbk,149
2025,13,tnebk,3210
2025,13,tnmbk,2489
2025,13,tnwbk,6000
2025,13,txebk,2223
2025,13,txnbk,4333
2025,13,txsbk,3544
2025,13,txwbk,2397
2025,13,utbk,2571
2025,13,vaebk,4778
2025,13,vawbk,1292
2025,13,vibk,5
2025,13,vtbk,54
2025,13,waebk,363
2025,13,wawbk,1408
2025,13,wiebk,2748
2025,13,wiwbk,739
2025,13,wvnbk,158
2025,13,wvsbk,146
2025,13,wybk,78
2025,7,akbk,10252
2025,7,almbk,1057
2025,7,alnbk,4009
2025,7,alsbk,837
2025,7,arebk,2001
2025,7,arwbk,976
2025,7,azbk,4274
2025,7,cacbk,24147
2025,7,caebk,157
2025,7,canbk,9931
2025,7,casbk,4769
2025,7,cobk,6800
2025,7,ctbk,2990
2025,7,dcbk,460
2025,7,debk,1143
2025,7,flmbk,19098
2025,7,flnbk,1842
2025,7,flsbk,8627
2025,7,gambk,1990
2025,7,ganbk,11369
2025,7,gasbk,609
2025,7,gubk,359
2025,7,hibk,701
2025,7,ianbk,1286
2025,7,iasbk,1748
2025,7,idbk,2164
2025,7,ilcbk,1933
2025,7,ilnbk,12426
2025,7,ilsbk,999
2025,7,innbk,4095
2025,7,insbk,6035
2025,7,ksbk,2211
2025,7,kyebk,3731
2025,7,kywbk,2763
2025,7,laebk,709
2025,7,lambk,604
2025,7,lawbk,1136
2025,7,mabk,3336
2025,7,mdbk,7555
2025,7,mebk,671
2025,7,miebk,12031
2025,7,miwbk,2636
2025,7,mnbk,7610
2025,7,moebk,3694
2025,7,mowbk,2153
2025,7,msnbk,1735
2025,7,mssbk,2702
2025,7,mtbk,630
2025,7,ncebk,1248
2025,7,ncmbk,920
2025,7,ncwbk,1048
2025,7,ndbk,500
2025,7,nebk,1839
2025,7,nhbk,760
2025,7,njbk,8324
2025,7,nmbk,1379
2025,7,nmibk,5
2025,7,nvbk,7466
2025,7,nyebk,6767
2025,7,nynbk,2831
2025,7,nysbk,3728
2025,7,nywbk,1650
2025,7,ohnbk,11702
2025,7,ohsbk,8187
2025,7,okebk,1060
2025,7,oknbk,1729
2025,7,okwbk,3171
2025,7,orbk,6063
2025,7,paebk,2472
2025,7,pambk,1954
2025,7,pawbk,2984
2025,7,prbk,2082
2025,7,scbk,1745
2025,7,sdbk,475
2025,7,tnebk,3895
2025,7,tnmbk,2851
2025,7,tnwbk,2384
2025,7,txebk,3617
2025,7,txnbk,7226
2025,7,txsbk,5421
2025,7,txwbk,5378
2025,7,utbk,5042
2025,7,vaebk,7144
2025,7,vawbk,2145
2025,7,vibk,23
2025,7,vtbk,210
2025,7,waebk,1888
2025,7,wawbk,5333
2025,7,wiebk,4619
2025,7,wiwbk,2062
2025,7,wvnbk,591
2025,7,wvsbk,833
2025,7,wybk,469
